topic	tweet_id	tweet_url	tweet_text	class_label	text	claim
ClaimBuster	18073				We have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al Qaeda is resurgent, stronger now than at any time since 2001.	1
ClaimBuster	18074				I told you I'd cut taxes for small businesses, and I have.	1
ClaimBuster	18075				He voted against student loans; he voted against my improved student loan plan; he voted against the National Service bill, against the HeadStart bill; he voted against our efforts in safe and drug-free schools.	1
ClaimBuster	18076				You won't slow defense spending; you refuse to do that -- --	0
ClaimBuster	18077				So you can go out and create more jobs and more opportunities.	0
ClaimBuster	18078				It is the number one culprit.	0
ClaimBuster	18079				And most of the law enforcement agencies in America wanted that assault weapons ban.	1
ClaimBuster	18080				And they're either going to be destroyed or left frozen.	0
ClaimBuster	18081				I have worked with Latinos -- one of my first jobs in politics was down in south Texas registering Latino citizens to be able to vote.	1
ClaimBuster	18082				I think they're asking for new and creative ways to try to reach it with everyone involved.	0
ClaimBuster	18083				But I think that one area we agree on is the important of parents and the importance of schools, because I do believe that if our young people have opportunity, then they are less likely to engage in these kinds of violent acts.	0
ClaimBuster	18084				Donald doesn't agree with that.	1
ClaimBuster	18085				We need to get rid of that provision because it's killing regional and small banks.	0
ClaimBuster	18086				But there was a period there when Poland demonstrated a national independence and even the Polish government moved some differn- di- distance away from the Soviet Union.	1
ClaimBuster	18087				Governor Romney, that's not what you said...	1
ClaimBuster	18088				The man is practicing fuzzy math again.	0
ClaimBuster	18089				I know they're popular, but I'm against them.	0
ClaimBuster	18090				Almost all of our citizens came here from other lands and now have hopes, which are being realized, for a better life, preserving their ethnic commitments, their family structures, their religious beliefs, preserving their relationships with their relatives in foreign countries, but still holding themselves together in a very coherent society, which gives our nation its strength.	1
ClaimBuster	18091				Secondly, in Haiti, political violence is much, much smaller than it was.	1
ClaimBuster	18092				Well, one thing I'd do is get rid of carried interest.	0
ClaimBuster	18093				To combat unemployment we first must concentrate on the very areas to which you refer - the so-called depressed areas.	0
ClaimBuster	18094				And the only gratifying thing is, I saw the polls come in today, and with all of that money...	0
ClaimBuster	18095				It says we need to do better in terms of stimulating private business.	0
ClaimBuster	18096				It's not just a threat -- threat to the state of Israel.	0
ClaimBuster	18097				And I think that you pointed the way in your comments, because when you say there are multiple things accomplished by farmers, you're specifically including conservation and protection of the environment.	0
ClaimBuster	18098				I do want to just point out that autism, for example, or other special needs will require some additional funding, if we're going to get serious in terms of research.	0
ClaimBuster	18099				We did, 25 percent across the board.	1
ClaimBuster	18100				Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.	1
ClaimBuster	18101				Which I think the American people would like to understand fully, it's been investigated to a degree, but -- but the administration has carried out executive privilege to prevent all of the information from coming out.	1
ClaimBuster	18102				Look, we have to have regulation on Wall Street.	0
ClaimBuster	18103				And I agree, it works extremely well now.	0
ClaimBuster	18104				It went before a judge, who was a very against-police judge.	1
ClaimBuster	18105				How you can cut school lunches, how you can cut student assistance, how you can cut housing, how you can cut disability benefits, how you can do all of these things and then the people receiving them -- for example, the disabled, who have no alternative -- how they're going to do better, I don't know.	0
ClaimBuster	18106				It is not a government takeover.	0
ClaimBuster	18107				I stand with the Secretary of State, Mr. Herter, who said these islands were indefensible.	1
ClaimBuster	18108				I believe law-abiding citizens ought to be able to own a gun.	0
ClaimBuster	18109				I don't agree with nearly anything else he says or does, but I do respect that.	0
ClaimBuster	18110				He noted a few, but there are others.	0
ClaimBuster	18111				They were injured, but they turned the lights on and they powered their factories.	1
ClaimBuster	18112				"General Ridgway said - who was Chief of Staff: ""To go to war for Quemoy and Matsu to me would seem an unwarranted and tragic course to take."	1
ClaimBuster	18113				And it was the House Republicans that decided that they would be part of the solution to this problem.	1
ClaimBuster	18114				And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.	1
ClaimBuster	18115				I was hopeful diplomacy would work in Iraq.	1
ClaimBuster	18116				With respect to North Korea, the real story: We had inspectors and television cameras in the nuclear reactor in North Korea.	1
ClaimBuster	18117				The approach that Governor Romney's talking about is the same sales pitch that was made in 2001 and 2003, and we ended up with the slowest job growth in 50 years, we ended up moving from surplus to deficits, and it all culminated in the worst financial crisis since the Great Depression.	1
ClaimBuster	18118				More than ever, we need to be united as a country.	0
ClaimBuster	18119				In fact, Donald was one of the people who rooted for the housing crisis.	1
ClaimBuster	18120				It's one of the reasons I'm a strong believer in what they call health savings accounts.	0
ClaimBuster	18121				But I also dropped the bottom rate from 15% to 10%.	1
ClaimBuster	18122				... talked about Medicaid and how we could send it back to the states, but effectively this means a 30 percent cut in the primary program we help for seniors who are in nursing homes, for kids who are with disabilities.	1
ClaimBuster	18123				You decided to stay home, and that's OK.	0
ClaimBuster	18124				We ought to do the same with Medicare.	0
ClaimBuster	18125				I think my husband did a pretty good job in the 1990s.	0
ClaimBuster	18126				Now, maybe because he has praised Putin, maybe because he says he agrees with a lot of what Putin wants to do, maybe because he wants to do business in Moscow, I don't know the reasons.	1
ClaimBuster	18127				which his own running mate, George Bush, described as voodoo economics, and said that it would result in a 30% inflation rate.	1
ClaimBuster	18128				Libya's 6 million population; Egypt, 80 million population.	1
ClaimBuster	18129				He has cut the deficit by two-thirds.	1
ClaimBuster	18130				But we're also a nation of laws.	1
ClaimBuster	18131				most people, when they think about cutting Government spending, they think in terms of eliminating necessary programs or wiping out something, some service that Government is supposed to perform.	0
ClaimBuster	18132				I have watched these people -- the same for our local law enforcement people.	0
ClaimBuster	18133				We've going to make sure that you've got to have a living will so -- so we can know how you're going to wind things down if you make a bad bet so we don't have other taxpayer bailouts.	0
ClaimBuster	18134				I see it as a serious problem.	0
ClaimBuster	18135				When he selected his vice presidential running mate, he selected a man who had voted against most of these proposals and who opposes them at the present time.	1
ClaimBuster	18136				That adds up to 44 million people.	1
ClaimBuster	18137				I would also consider arming the Kurds.	0
ClaimBuster	18138				But where I differ with my opponent is I am not going to make unilateral cuts in our strategic defend systems or support some freeze when they have superiority.	0
ClaimBuster	18139				(Applause) And so I'm still a little unclear as to whether he's for or against the tax increase.	0
ClaimBuster	18140				In addition, I was just endorsed by ICE.	1
ClaimBuster	18141				I was asked a technical question.	1
ClaimBuster	18142				There are tasks that government legitimately should enforce and tasks that government performs well, and you've named some of them.	1
ClaimBuster	18143				We should have physical fitness programs and nutrition programs in schools.	0
ClaimBuster	18144				Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.	1
ClaimBuster	18145				The president blocked you from the right to have less expensive drugs from Canada.	1
ClaimBuster	18146				You don't get any gun.	0
ClaimBuster	18147				And then, just as Castro had done in Cuba, the Sandinistas ousted the other parties to the revolution.	1
ClaimBuster	18148				Now Senator Kennedy has referred to the vote on Communist China.	1
ClaimBuster	18149				I was 19 or 20 flying off an aircraft carrier and that shaped me to be Commander-in-Chief of the armed forces.	1
ClaimBuster	18150				We heard tonight, for example, the statement made that our growth in national product last year was the lowest of any industrial nation in the world.	1
ClaimBuster	18151				Mr. President, it's good to be with you again this evening, sir.	0
ClaimBuster	18152				But we must all decide first we have the courage to change for hope and a better tomorrow.	0
ClaimBuster	18153				I believe in the President's commission on outdoors.	0
ClaimBuster	18154				He said here were all these intellectuals out there griping and complaining and saying it was negative coverage.	0
ClaimBuster	18155				I remember going on an airplane in Bangor, Maine, to say thanks to the reservists and Guard that were headed overseas from Tennessee and North Carolina, Georgia.	1
ClaimBuster	18156				Look, I've been in business for 25 years.	1
ClaimBuster	18157				Today, 47 million people on food stamps.	1
ClaimBuster	18158				The answer to that obviously was no, and as the result, I was elected to this office and promised a new beginning.	1
ClaimBuster	18159				I want to give a tax credit for the purchase of individual health insurance plans.	0
ClaimBuster	18160				But I'll always remember that the best weapons are the ones that are never fired in combat, and the best soldier is one who never has to lay his life down on the field of battle.	0
ClaimBuster	18161				As a matter of fact, the population explosion, if you look at the actual figures, has been vastly exaggerated -- over exaggerated.	1
ClaimBuster	18162				I wish he could have been with me when I sat with a group of teenagers who were black, and who were telling me about their unemployment problems, and that it was the minimum wage that had done away with the jobs that they once could get.	1
ClaimBuster	18163				Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.	1
ClaimBuster	18164				You know he came to the Senate and never once proposed legislation to do that?	1
ClaimBuster	18165				I would say further that to blame the President in his veto power for the inability of the Senator and his colleagues to get action in this special session uh - misses the mark.	0
ClaimBuster	18166				Now, with respect to Fannie Mae, what Senator McCain didn't mention is the fact that this bill that he talked about wasn't his own bill.	1
ClaimBuster	18167				And so part of leadership and governing is both saying what it is that you are for, but also being willing to say no to some things.	0
ClaimBuster	18168				He voted against the first Gulf War.	1
ClaimBuster	18169				And I have enormous difference with the ACLU on their politic agenda.	0
ClaimBuster	18170				I'm not for command and control techniques either.	1
ClaimBuster	18171				The fact of the matter is if the Pledge of Allegiance was the acid test of one's patriotism--the vice president's been the presiding officer in the United States Senate for the past seven and a half years.	0
ClaimBuster	18172				I am concerned about the fact that 10 percent of our manufacturing and 20 percent of our banking and nearly half of the real estate in the city of Los Angeles are in the hands of foreign investors.	1
ClaimBuster	18173				Now we've increased that amount 25 percent.	1
ClaimBuster	18174				Governor Reagan is making some very misleading and disturbing statements.	0
ClaimBuster	18175				I believe that when you know something's going wrong, you make it right.	0
ClaimBuster	18176				I'm a year ahead of schedule.	1
ClaimBuster	18177				We have not seen the progress we need to have, and I'm convinced that with strong leadership and an effort to build a strategy based upon helping these nations reject extremism, we can see the kind of peace and prosperity the world demands.	0
ClaimBuster	18178				But let's not assume that trade is the only challenge we have in the economy.	0
ClaimBuster	18179				It is something one would only - only consider if all of the other avenues had been -- had been tried to their full extent.	0
ClaimBuster	18180				It's pollution, carbon dioxide, and other chemicals that are even more potent, but in smaller quantities, that cause this.	1
ClaimBuster	18181				And you're right, I haven't vetoed any spending bills, because we work together.	1
ClaimBuster	18182				Oh, I'm it's my question.	0
ClaimBuster	18183				Cocaine use up 160 percent.	1
ClaimBuster	18184				Well, Mr. Ford, unfortunately, has just made a statement that's not true.	1
ClaimBuster	18185				A targeted tax cut, a real commitment to educational reform.	0
ClaimBuster	18186				This has been such an incredible education for me, Chris.	0
ClaimBuster	18187				That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955.	1
ClaimBuster	18188				But I like to remember what Michelle Obama said in her amazing speech at our Democratic National Convention: When they go low, we go high.	1
ClaimBuster	18189				In my opinion, the government is not effective in -- in bringing down the cost of almost anything.	0
ClaimBuster	18190				In the Georgia government we only had one agency responsible for drug treatment.	1
ClaimBuster	18191				In the final analysis, I'm doing this for your children when you look at them tonight.	0
ClaimBuster	18192				He - we have a big difference on issues.	0
ClaimBuster	18193				We're going to have a lot of work to do, so I can't guarantee that we're going to do it in the next two years, but I'd like to do in the my first term as president.	0
ClaimBuster	18194				And as I just said that I believe that the passage of the so-called Title Three, which gives the Attorney General the power to protect Constitutional rights in those cases where it's not possible for the person involved to bring the suit.	1
ClaimBuster	18195				But they didn't have much of a partner in government here as compared with the policies the Germans and the Japanese followed, and I believe we can do better.	0
ClaimBuster	18196				But I must stop short of using American force until I know how those young men and women are going to get out of there as well as get in, know what the mission is, and define it.	0
ClaimBuster	18197				I don't think the National Rifle Association ran that ad.	0
ClaimBuster	18198				Somewhere in between those numbers -- and so there's a difference, what he's promised and what he can raise.	1
ClaimBuster	18199				Mr. Khrushchev is in New York, and he maintains the Communist offensive throughout the world because of the productive power of the Soviet Union itself.	1
ClaimBuster	18200				That's not how America was built.	0
ClaimBuster	18201				Young people are looking to us.	0
ClaimBuster	18202				And I think, first of all, our own record proves that we know the way.	0
ClaimBuster	18203				And that terrible circumstance in this country is exported overseas.	0
ClaimBuster	18204				And there's a lot of fear -- in fact, teachers and parents are calling it the Trump effect.	1
ClaimBuster	18205				Because I settled that lawsuit with no admission of guilt, but that was a lawsuit brought against many real estate firms, and it's just one of those things.	1
ClaimBuster	18206				That's not going to work.	0
ClaimBuster	18207				That's not a way to invite people.	0
ClaimBuster	18208				Number one, beef up our security and procedures, not just in Libya, but at every embassy and consulate in the region.	0
ClaimBuster	18209				He twisted arms and got six Democrats to vote the other way, but we lost by one vote.	1
ClaimBuster	18210				And, by the way, ISIS has a good chunk of their oil.	1
ClaimBuster	18211				And fortunately the rainy season will be ending shortly, which will make it easier to get aid there and help the long-suffering people there.	1
ClaimBuster	18212				And I think it's her campaign.	0
ClaimBuster	18213				If we keep somebody -- you know, illegally using a gun, there needs to be a consequence.	0
ClaimBuster	18214				Mr. McGee, we have a contractual right to be in Berlin coming out of the conversations at Potsdam and of World War II.	1
ClaimBuster	18215				And at the end of all of that, not one shred of evidence was introduced that the unborn child was not alive.	1
ClaimBuster	18216				We've got to make things here.	0
ClaimBuster	18217				And I saw that, and I saw the situation, and I stood up, and I voted against that, because I was afraid that they couldn't make peace in a place where 300 or 400 or several hundred Marines would make a difference.	1
ClaimBuster	18218				Now none of that will happen anymore.	0
ClaimBuster	18219				I would say to them, look at the job retraining programs that we're proposing.	0
ClaimBuster	18220				And I believe we require someone who can work harmoniously with the Congress, who can work closely with the people of this country, and who can bring a new image and a new spirit to Washington.	0
ClaimBuster	18221				Now, what we haven't talked about is Senator McCain's plan.	1
ClaimBuster	18222				I wish the President would say: Yes, the CBO is right.	0
ClaimBuster	18223				Which would be uh - to continue the progress that has been made under the last two uh - courts - the Warren Court and the Burger Court.	0
ClaimBuster	18224				So we can have a tax cut but my priority would be to help the families who need it with child rearing and education and buying a first-time home and helping for health care costs.	0
ClaimBuster	18225				They're breaking business's legs in a number of different ways.	0
ClaimBuster	18226				It has not worked for America.	0
ClaimBuster	18227				George Bush never suggested that we eliminate funding for Planned Parenthood, so there are differences between Governor Romney and George Bush, but they're not on economic policy.	1
ClaimBuster	18228				And instead of concentrating on tax cuts mostly for the wealthy, we want -- I want tax cuts for the middle-class families and I want to continue the prosperity and make sure that it enriches not just a few but all of our families.	0
ClaimBuster	18229				Now, I'm going to add 40,000 active duty forces to the military, and I'm going to make people feel good about being safe in our military, and not overextended, because I'm going to run a foreign policy that actually does what President Reagan did, President Eisenhower did, and others.	0
ClaimBuster	18230				Government-sponsored health care would lead to rationing.	0
ClaimBuster	18231				How do we get schools to be more competitive?	0
ClaimBuster	18232				We are not a nation in decline.	0
ClaimBuster	18233				General Petraeus has just taken over a position of responsibility, where he has the command and will really set the tone for the strategy and tactics that are used.	1
ClaimBuster	18234				An I don't think that is going to be an effective tool to make the -- keep our society safe.	0
ClaimBuster	18235				No, I didn't say that at all.	1
ClaimBuster	18236				But what is at stake here in this health care issue is the fundamental difference between myself and Senator Obama.	0
ClaimBuster	18237				I support a woman's right to choose.	1
ClaimBuster	18238				Mr. Mondale referred to the farmers' worst year.	1
ClaimBuster	18239				And we now know that he was not out of the loop; he was in meeting after meeting listening to Secretary Shultz and Secretary Weinberger opposing that, and yet he supported it.	1
ClaimBuster	18240				And it's very hard for us to project leadership around the world when we're not doing what we need to do...	0
ClaimBuster	18241				I want to fully fund education, No Child Left Behind, special-needs education.	0
ClaimBuster	18242				It's all covered in the plan.	1
ClaimBuster	18243				This is a very, very difficult and fundamental decision that all of us have to make.	0
ClaimBuster	18244				I was born to a widowed mother who gave me family values, and grandparents.	1
ClaimBuster	18245				For example, we uh - proposed about $12 million to add between four and five hundred more employees for the National Park Service.	1
ClaimBuster	18246				It is because America has not invested in its people.	0
ClaimBuster	18247				But there are other things that we can do with the inner cities, and I've believed.	0
ClaimBuster	18248				We're lucky to have her heading the commission.	0
ClaimBuster	18249				That is a misstatement, of course, of my position.	0
ClaimBuster	18250				Our conventional strength in Europe is under strength.	1
ClaimBuster	18251				We passed an area redevelopment bill far more effective than the bill the Administration suggested, on two occasions, and the President vetoed it both times.	1
ClaimBuster	18252				We will not be a great country unless we have a strong family unit in every home.	0
ClaimBuster	18253				The world is more dangerous today.	0
ClaimBuster	18254				This has got to be stopped.	0
ClaimBuster	18255				Franklin Roosevelt said in 1936 that that generation of Americans had a rendezvous with destiny.	1
ClaimBuster	18256				So it's not a question of his heart, as far as I know.	0
ClaimBuster	18257				But with these projections, we will have a balanced budget by fiscal year 1981, if I'm elected president.	0
ClaimBuster	18258				Number 2, with regard to Social Security, that program -- a lot of you may not know this -- it produces a $70 billion surplus a year.	1
ClaimBuster	18259				I believe we can be successful.	0
ClaimBuster	18260				They all have their strengths and they all have their weaknesses.	0
ClaimBuster	18261				That's why we don't have full employment today.	0
ClaimBuster	18262				We need a program for the uninsured.	0
ClaimBuster	18263				One, a lot of folks are still waiting for that 1992 middle-class tax cut.	1
ClaimBuster	18264				Mr. Lehrer, I hope we'll have a chance to discuss drugs later in the program.	0
ClaimBuster	18265				It is a large Communist movement to take over the Philippines.	0
ClaimBuster	18266				Just about every family I know, the main concern is how am I going to succeed at work and still do right by my children.	1
ClaimBuster	18267				We didn't have enough forces.	0
ClaimBuster	18268				He is the man on conventional forces that wants to eliminate two carrier battle groups.	0
ClaimBuster	18269				And so, I think that the lines can meet.	0
ClaimBuster	18270				The Kerr bill provided assistance to all those who were not on Social Security.	1
ClaimBuster	18271				I don't believe Hillary will.	0
ClaimBuster	18272				Now, I'm not capable, and I don't think you are, any of us, to make this determination that must be made with regard to human life.	0
ClaimBuster	18273				He's also the only president in 72 years to lose jobs -- 1.6 million jobs lost.	1
ClaimBuster	18274				Oh, no, it will cost jobs, but that's not -- let me say this.	0
ClaimBuster	18275				We cut the rate of increase in spending in half.	1
ClaimBuster	18276				And by the way, I just want to make sure -- I can't let him just say something and not correct it.	0
ClaimBuster	18277				This is public ethics; I'm not talking about private ethics.	0
ClaimBuster	18278				The only people that are going to reform Russia are Russia.	0
ClaimBuster	18279				And he stands here and says politicians who make promises like that ought to be ignored.	0
ClaimBuster	18280				For those of you who he wants to scare into the voting booth to vote for him, hear me loud and clear.	0
ClaimBuster	18281				And thank you, ladies and gentlemen, and all the people who are watching.	0
ClaimBuster	18282				But at the same time, we gave back to the people of California - in tax rebates, tax credits, tax cuts - $5.7 billion.	1
ClaimBuster	18283				Have a gun-free zone around every school in this country.	0
ClaimBuster	18284				Spain -- Spain spends 42 percent of their total economy on government.	1
ClaimBuster	18285				Fifty-four percent of America's workers work in businesses that are taxed as individuals.	1
ClaimBuster	18286				If the American people want to do it and not talk about it, then they ought to -- you know, I'm one person they ought to consider.	0
ClaimBuster	18287				I'm the first president ever to allow funding -- federal funding -- for embryonic stem-cell research.	1
ClaimBuster	18288				If you've got health insurance, most of you have seen your premiums double over the last eight years.	1
ClaimBuster	18289				I signed the homeland security bill to better align our assets and resources.	1
ClaimBuster	18290				People have lost their health care or are going bankrupt because they get sick.	0
ClaimBuster	18291				I can't understand how you can cut Medicare $716 billion for current recipients of Medicare.	1
ClaimBuster	18292				With respect to something like coal, we made the largest investment in clean coal technology, to make sure that even as we're producing more coal, we're producing it cleaner and smarter.	1
ClaimBuster	18293				You showed no recognition of the Administration program to try to persuade Chiang Kai-shek for the last five years to withdraw from the islands.	1
ClaimBuster	18294				Well, look, I think that we do have a disagreement about an across-the-board spending freeze.	1
ClaimBuster	18295				I hope I've earned your trust because a lot of being president is about trust and character.	0
ClaimBuster	18296				Her husband's a pretty tough guy, by the way, too.	0
ClaimBuster	18297				To send their kids to college with a $10,000 tax deduction for college tuition per child per year.	1
ClaimBuster	18298				When I was secretary of state, we actually increased American exports globally 30 percent.	1
ClaimBuster	18299				What grade do you teach?	0
ClaimBuster	18300				Well, because I think that if the federal government moved out of the program and withdrew its supports uh - then I think you would have complete uh - economic chaos.	0
ClaimBuster	18301				But the larger point -- and he says this constantly -- is George W. Bush made the agreement about when American troops would leave Iraq, not Barack Obama.	1
ClaimBuster	18302				In January of uh - 1975 I submitted to the Congress and to the American people the first comprehensive energy program recommended by any president.	1
ClaimBuster	18303				I want this next generation to be the best educated in American history, to invest in the human mind and science again, so we're out front.	0
ClaimBuster	18304				That's the kind of approach that is just not going to work.	0
ClaimBuster	18305				And I think our allies would be very happy to go along with a fair and verifiable SALT agreement.	0
ClaimBuster	18306				I want to thank the University of Miami for hosting us.	0
ClaimBuster	18307				He has made the suggestion that what we need is to move in the direction of more government controls, a suggestion that would also mean raising prices uh - that the consumers pay for products and im- and imposing upon the farmers uh - controls on acreage even far more than they have today.	0
ClaimBuster	18308				I'll just make a quick comment about vouchers in D.C.	0
ClaimBuster	18309				Now, the Federal Government is going to turn around and say, well you have this problem; we will now hand you the money to do it.	0
ClaimBuster	18310				So, I would think that this would be the point of enforcement on this.	0
ClaimBuster	18311				I firmly believe, uh - Mr. Kraft, that it's unwise for a president to signal in advance what uh - options he might exercise if any uhh - international problem arose.	0
ClaimBuster	18312				And I'm so proud of what she accomplished in getting them on there.	0
ClaimBuster	18313				Because you're going to decide whether we're going to balance the budget now, but protect Medicare, Medicaid, education and the environment.	0
ClaimBuster	18314				Well, let me talk specifically about what I think we need to do.	0
ClaimBuster	18315				But I also believe that because we are the United States of America, we're a country with a great, unbelievable Constitution, with rights that we afford people, that you can't discriminate in the workplace.	0
ClaimBuster	18316				And I still believe, under the right leadership, our best days are ahead of us.	0
ClaimBuster	18317				And the result was unilateral disarmament.	1
ClaimBuster	18318				Now there isn't a dollar shortage, and yet many of these countries continue to move against our goods.	1
ClaimBuster	18319				See, here is the mentality.	0
ClaimBuster	18320				And let me tell you exactly why I think that the choice he made to give a tax cut for the oil companies and others before addressing this -- I mean, if you were the governor of a state that was dead last in health care for families, and all of a sudden you found yourself with the biggest surplus your state had ever had in its history, wouldn't you want to maybe use some of it to climb from 50th to, say, 45 or 40 or something or maybe better?	0
ClaimBuster	18321				U-2 flight in May just before the conference was a mistake in timing because of the hazards involved, if the summit conference had any hope for success.	0
ClaimBuster	18322				I'll never turn over America's national security needs to leaders of other countries, as we continue to build those alliances.	0
ClaimBuster	18323				But we have made vast improvements in our anti-terrorism.	0
ClaimBuster	18324				I think it goes with world leadership, and I think the levels we've come up with are just about right.	0
ClaimBuster	18325				And when she brought a suit, saying equal pay for equal work, the judges said, well, you know, it's taken you too long to bring this lawsuit, even though she didn't know about it until fairly recently.	1
ClaimBuster	18326				But you cannot just get there by balancing the budget.	0
ClaimBuster	18327				You say, well, gee, what are you going to do about that?	0
ClaimBuster	18328				This is a heartless kind of approach to the working families of our country, which is typical of many Republican leaders of the past, but, I think, has been accentuated under Governor Reagan.	0
ClaimBuster	18329				Now, we're not a parliamentary body, the National Governors Association.	1
ClaimBuster	18330				And it would've put uh - very strict uh - uh - control over who owned a handgun.	0
ClaimBuster	18331				In this case, in the case of a financial crisis, I would gather all the facts before I made the decision as to what the government ought or ought not to do.	0
ClaimBuster	18332				It's a matter of leadership or no leadership.	0
ClaimBuster	18333				Nobody's ever seen that before.	0
ClaimBuster	18334				If the -- the unemployment rate was 7.8 percent when he took office, it's 7.8 percent now.	1
ClaimBuster	18335				Doesn't make me popular with the teachers union.	1
ClaimBuster	18336				I would go after Baghdadi.	0
ClaimBuster	18337				But I think the first criteria, Tom, would have to be somebody who immediately Americans identify with, immediately say, we can trust that individual.	0
ClaimBuster	18338				We are not doing that today.	0
ClaimBuster	18339				And I think it is very important for us to make clear to our children that our country really is great because we're good.	0
ClaimBuster	18340				With regard to the employer sanctions, we must have that not only to ensure that we can identify the illegal aliens, but also, while some keep protesting about what it would do to employers, there is another employer that we shouldn't be so concerned about, and these are employers down through the years who have encouraged the illegal entry into this country because they then hire these individuals and hire them at starvation wages and with none of the benefits that we think are normal and natural for workers in our country, and the individuals can't complain because of their illegal status.	0
ClaimBuster	18341				It was in 1964 and that's what he called Medicare.	1
ClaimBuster	18342				And so we can be a partner with China.	0
ClaimBuster	18343				I agree with Senator Kennedy's appraisal generally in this respect.	0
ClaimBuster	18344				And it's a question as to whether the United States will continue to lead for peace.	0
ClaimBuster	18345				It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing.	1
ClaimBuster	18346				It can happen in America with the right kind of leadership.	1
ClaimBuster	18347				And it's a bad policy.	0
ClaimBuster	18348				One is to change Head Start to a reading program.	0
ClaimBuster	18349				We took the child to New York.	1
ClaimBuster	18350				I've been there now for fourteen years, the same period of time that he has, so that our experience in uh - government is comparable.	1
ClaimBuster	18351				It's my strong feeling that we ought to sell arms to Iran for its own national security, and as an ally - a strong ally of the United States.	0
ClaimBuster	18352				The rate of regulations quadrupled under this president.	1
ClaimBuster	18353				We are less respected now than we were eight years ago or even four years ago.	0
ClaimBuster	18354				-- that he's going to be responsible.	0
ClaimBuster	18355				I think if I were a senior citizen I would be a little fed up with all these ads scaring seniors, scaring veterans and scaring students about education.	0
ClaimBuster	18356				Which is why as president, we funded an Iron Dome program to stop those missiles.	1
ClaimBuster	18357				We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.	1
ClaimBuster	18358				Yes, I think it's fine to do business with them.	0
ClaimBuster	18359				I had never worked in Washington as an elected official.	1
ClaimBuster	18360				And I will fight for the American worker just as hard as I fight for my own job.	0
ClaimBuster	18361				These programs that I described to you earlier - the tax deferrals for overseas, the DISC, and the tax shelters, uh - they only apply to people in the $50 thousand-a-year bracket or up, and I think this is the very best way to approach it.	1
ClaimBuster	18362				It's given us the highest small business failure in 50 years.	1
ClaimBuster	18363				It shows income -- in fact, the income -- I just looked today -- the income is filed at $694 million for this past year, $694 million.	1
ClaimBuster	18364				Now, to -- I still -- I just have a minute here?	0
ClaimBuster	18365				You may claim you've got mandatory testing but you don't, Mr. Vice President.	0
ClaimBuster	18366				We've got to understand in America that we've got to have growth, create more jobs and more opportunities in the private sector.	0
ClaimBuster	18367				The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.	1
ClaimBuster	18368				9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.	1
ClaimBuster	18369				The question of agriculture came up a minute ago.	1
ClaimBuster	18370				(Applause) I'd like to have that line-item veto for the president, because I think that would be extraordinarily helpful.	0
ClaimBuster	18371				And this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11.	1
ClaimBuster	18372				I have heard you say this time after time.	0
ClaimBuster	18373				But let's look at the performance.	0
ClaimBuster	18374				And we do have to have change and people who never take responsibility for anything when it happens on their watch and people who are in charge --	0
ClaimBuster	18375				Wouldn't it make a lot more sense if the government let them keep their own money there in the first place?	0
ClaimBuster	18376				I want to spend my time making this country even better than it is, not trying to make you out to be a bad person.	0
ClaimBuster	18377				The first position you took, when this matter first came up, was that we should draw the line and commit ourselves, as a matter of principle, to defend these islands.	1
ClaimBuster	18378				That's -- Governor, you're the last person who's going to get tough on China.	0
ClaimBuster	18379				We know how to get control of the debt.	0
ClaimBuster	18380				I don't think that's true at all.	0
ClaimBuster	18381				And for that reason he has contributed to any lack of prestige.	0
ClaimBuster	18382				And talk about not quitting, I'm spending my money on this campaign; the 2 parties are spending your money, taxpayer money.	1
ClaimBuster	18383				I only have 30 seconds.	1
ClaimBuster	18384				[Laughter] If they're antisatellite weapons, I assume they're going to be aimed against satellites.	0
ClaimBuster	18385				And that's one of the reasons the Afghan Security Forces have so much work to do to be able to fight against that.	0
ClaimBuster	18386				But look who's around with him there.	0
ClaimBuster	18387				Then a lot of mutual distrust developed.	0
ClaimBuster	18388				We cannot afford an intelligence gap.	0
ClaimBuster	18389				Syria is Iran's only ally in the Arab world.	1
ClaimBuster	18390				Instead, I want to build the Midgetman, which is mobile and thus less vulnerable, contributing to stability, and a weapon that will give us security and contribute to an incentive for arms control.	0
ClaimBuster	18391				The Reagan-Bush administration was right.	0
